path,breed,coarse,image_id
data/oxford_pets/pomeranian/pomeranian_119.jpg,pomeranian,dog,pomeranian_119
data/oxford_pets/scottish_terrier/scottish_terrier_133.jpg,scottish_terrier,dog,scottish_terrier_133
data/oxford_pets/abyssinian/Abyssinian_105.jpg,abyssinian,cat,Abyssinian_105
data/oxford_pets/scottish_terrier/scottish_terrier_169.jpg,scottish_terrier,dog,scottish_terrier_169
data/oxford_pets/boxer/boxer_162.jpg,boxer,dog,boxer_162
data/oxford_pets/american_bulldog/american_bulldog_113.jpg,american_bulldog,dog,american_bulldog_113
data/oxford_pets/samoyed/samoyed_120.jpg,samoyed,dog,samoyed_120
data/oxford_pets/maine_coon/Maine_Coon_105.jpg,maine_coon,cat,Maine_Coon_105
data/oxford_pets/abyssinian/Abyssinian_134.jpg,abyssinian,cat,Abyssinian_134
data/oxford_pets/japanese_chin/japanese_chin_162.jpg,japanese_chin,dog,japanese_chin_162
data/oxford_pets/russian_blue/Russian_Blue_183.jpg,russian_blue,cat,Russian_Blue_183
data/oxford_pets/persian/Persian_114.jpg,persian,cat,Persian_114
data/oxford_pets/miniature_pinscher/miniature_pinscher_105.jpg,miniature_pinscher,dog,miniature_pinscher_105
data/oxford_pets/havanese/havanese_132.jpg,havanese,dog,havanese_132
data/oxford_pets/chihuahua/chihuahua_189.jpg,chihuahua,dog,chihuahua_189
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_103.jpg,yorkshire_terrier,dog,yorkshire_terrier_103
data/oxford_pets/newfoundland/newfoundland_174.jpg,newfoundland,dog,newfoundland_174
data/oxford_pets/japanese_chin/japanese_chin_183.jpg,japanese_chin,dog,japanese_chin_183
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_199.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_199
data/oxford_pets/pug/pug_171.jpg,pug,dog,pug_171
data/oxford_pets/miniature_pinscher/miniature_pinscher_168.jpg,miniature_pinscher,dog,miniature_pinscher_168
data/oxford_pets/bombay/Bombay_185.jpg,bombay,cat,Bombay_185
data/oxford_pets/pug/pug_187.jpg,pug,dog,pug_187
data/oxford_pets/pug/pug_150.jpg,pug,dog,pug_150
data/oxford_pets/pug/pug_139.jpg,pug,dog,pug_139
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_122.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_122
data/oxford_pets/scottish_terrier/scottish_terrier_104.jpg,scottish_terrier,dog,scottish_terrier_104
data/oxford_pets/shiba_inu/shiba_inu_165.jpg,shiba_inu,dog,shiba_inu_165
data/oxford_pets/persian/Persian_131.jpg,persian,cat,Persian_131
data/oxford_pets/basset_hound/basset_hound_169.jpg,basset_hound,dog,basset_hound_169
data/oxford_pets/scottish_terrier/scottish_terrier_153.jpg,scottish_terrier,dog,scottish_terrier_153
data/oxford_pets/siamese/Siamese_138.jpg,siamese,cat,Siamese_138
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_145.jpg,yorkshire_terrier,dog,yorkshire_terrier_145
data/oxford_pets/samoyed/samoyed_147.jpg,samoyed,dog,samoyed_147
data/oxford_pets/great_pyrenees/great_pyrenees_16.jpg,great_pyrenees,dog,great_pyrenees_16
data/oxford_pets/leonberger/leonberger_187.jpg,leonberger,dog,leonberger_187
data/oxford_pets/miniature_pinscher/miniature_pinscher_185.jpg,miniature_pinscher,dog,miniature_pinscher_185
data/oxford_pets/shiba_inu/shiba_inu_15.jpg,shiba_inu,dog,shiba_inu_15
data/oxford_pets/japanese_chin/japanese_chin_127.jpg,japanese_chin,dog,japanese_chin_127
data/oxford_pets/bombay/Bombay_137.jpg,bombay,cat,Bombay_137
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_184.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_184
data/oxford_pets/beagle/beagle_149.jpg,beagle,dog,beagle_149
data/oxford_pets/english_setter/english_setter_105.jpg,english_setter,dog,english_setter_105
data/oxford_pets/english_setter/english_setter_187.jpg,english_setter,dog,english_setter_187
data/oxford_pets/beagle/beagle_100.jpg,beagle,dog,beagle_100
data/oxford_pets/scottish_terrier/scottish_terrier_124.jpg,scottish_terrier,dog,scottish_terrier_124
data/oxford_pets/egyptian_mau/Egyptian_Mau_12.jpg,egyptian_mau,cat,Egyptian_Mau_12
data/oxford_pets/great_pyrenees/great_pyrenees_133.jpg,great_pyrenees,dog,great_pyrenees_133
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_170.jpg,yorkshire_terrier,dog,yorkshire_terrier_170
data/oxford_pets/russian_blue/Russian_Blue_133.jpg,russian_blue,cat,Russian_Blue_133
data/oxford_pets/persian/Persian_145.jpg,persian,cat,Persian_145
data/oxford_pets/scottish_terrier/scottish_terrier_106.jpg,scottish_terrier,dog,scottish_terrier_106
data/oxford_pets/english_setter/english_setter_137.jpg,english_setter,dog,english_setter_137
data/oxford_pets/saint_bernard/saint_bernard_12.jpg,saint_bernard,dog,saint_bernard_12
data/oxford_pets/persian/Persian_200.jpg,persian,cat,Persian_200
data/oxford_pets/saint_bernard/saint_bernard_11.jpg,saint_bernard,dog,saint_bernard_11
data/oxford_pets/chihuahua/chihuahua_181.jpg,chihuahua,dog,chihuahua_181
data/oxford_pets/keeshond/keeshond_174.jpg,keeshond,dog,keeshond_174
data/oxford_pets/boxer/boxer_101.jpg,boxer,dog,boxer_101
data/oxford_pets/persian/Persian_197.jpg,persian,cat,Persian_197
data/oxford_pets/shiba_inu/shiba_inu_152.jpg,shiba_inu,dog,shiba_inu_152
data/oxford_pets/maine_coon/Maine_Coon_138.jpg,maine_coon,cat,Maine_Coon_138
data/oxford_pets/samoyed/samoyed_102.jpg,samoyed,dog,samoyed_102
data/oxford_pets/beagle/beagle_127.jpg,beagle,dog,beagle_127
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_126.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_126
data/oxford_pets/russian_blue/Russian_Blue_104.jpg,russian_blue,cat,Russian_Blue_104
data/oxford_pets/siamese/Siamese_130.jpg,siamese,cat,Siamese_130
data/oxford_pets/wheaten_terrier/wheaten_terrier_107.jpg,wheaten_terrier,dog,wheaten_terrier_107
data/oxford_pets/pug/pug_112.jpg,pug,dog,pug_112
data/oxford_pets/russian_blue/Russian_Blue_122.jpg,russian_blue,cat,Russian_Blue_122
data/oxford_pets/birman/Birman_153.jpg,birman,cat,Birman_153
data/oxford_pets/american_bulldog/american_bulldog_103.jpg,american_bulldog,dog,american_bulldog_103
data/oxford_pets/egyptian_mau/Egyptian_Mau_188.jpg,egyptian_mau,cat,Egyptian_Mau_188
data/oxford_pets/sphynx/Sphynx_132.jpg,sphynx,cat,Sphynx_132
data/oxford_pets/ragdoll/Ragdoll_195.jpg,ragdoll,cat,Ragdoll_195
data/oxford_pets/saint_bernard/saint_bernard_160.jpg,saint_bernard,dog,saint_bernard_160
data/oxford_pets/russian_blue/Russian_Blue_152.jpg,russian_blue,cat,Russian_Blue_152
data/oxford_pets/british_shorthair/British_Shorthair_105.jpg,british_shorthair,cat,British_Shorthair_105
data/oxford_pets/russian_blue/Russian_Blue_130.jpg,russian_blue,cat,Russian_Blue_130
data/oxford_pets/sphynx/Sphynx_17.jpg,sphynx,cat,Sphynx_17
data/oxford_pets/miniature_pinscher/miniature_pinscher_152.jpg,miniature_pinscher,dog,miniature_pinscher_152
data/oxford_pets/abyssinian/Abyssinian_11.jpg,abyssinian,cat,Abyssinian_11
data/oxford_pets/wheaten_terrier/wheaten_terrier_132.jpg,wheaten_terrier,dog,wheaten_terrier_132
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_179.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_179
data/oxford_pets/samoyed/samoyed_178.jpg,samoyed,dog,samoyed_178
data/oxford_pets/pomeranian/pomeranian_157.jpg,pomeranian,dog,pomeranian_157
data/oxford_pets/bombay/Bombay_148.jpg,bombay,cat,Bombay_148
data/oxford_pets/newfoundland/newfoundland_184.jpg,newfoundland,dog,newfoundland_184
data/oxford_pets/basset_hound/basset_hound_158.jpg,basset_hound,dog,basset_hound_158
data/oxford_pets/scottish_terrier/scottish_terrier_120.jpg,scottish_terrier,dog,scottish_terrier_120
data/oxford_pets/saint_bernard/saint_bernard_105.jpg,saint_bernard,dog,saint_bernard_105
data/oxford_pets/american_bulldog/american_bulldog_105.jpg,american_bulldog,dog,american_bulldog_105
data/oxford_pets/british_shorthair/British_Shorthair_124.jpg,british_shorthair,cat,British_Shorthair_124
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_115.jpg,yorkshire_terrier,dog,yorkshire_terrier_115
data/oxford_pets/saint_bernard/saint_bernard_141.jpg,saint_bernard,dog,saint_bernard_141
data/oxford_pets/bombay/Bombay_115.jpg,bombay,cat,Bombay_115
data/oxford_pets/pug/pug_115.jpg,pug,dog,pug_115
data/oxford_pets/keeshond/keeshond_18.jpg,keeshond,dog,keeshond_18
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_188.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_188
data/oxford_pets/samoyed/samoyed_138.jpg,samoyed,dog,samoyed_138
data/oxford_pets/leonberger/leonberger_171.jpg,leonberger,dog,leonberger_171
data/oxford_pets/chihuahua/chihuahua_171.jpg,chihuahua,dog,chihuahua_171
data/oxford_pets/newfoundland/newfoundland_129.jpg,newfoundland,dog,newfoundland_129
data/oxford_pets/keeshond/keeshond_141.jpg,keeshond,dog,keeshond_141
data/oxford_pets/leonberger/leonberger_124.jpg,leonberger,dog,leonberger_124
data/oxford_pets/saint_bernard/saint_bernard_178.jpg,saint_bernard,dog,saint_bernard_178
data/oxford_pets/saint_bernard/saint_bernard_146.jpg,saint_bernard,dog,saint_bernard_146
data/oxford_pets/english_setter/english_setter_115.jpg,english_setter,dog,english_setter_115
data/oxford_pets/pomeranian/pomeranian_123.jpg,pomeranian,dog,pomeranian_123
data/oxford_pets/bengal/Bengal_112.jpg,bengal,cat,Bengal_112
data/oxford_pets/english_setter/english_setter_158.jpg,english_setter,dog,english_setter_158
data/oxford_pets/ragdoll/Ragdoll_119.jpg,ragdoll,cat,Ragdoll_119
data/oxford_pets/american_bulldog/american_bulldog_186.jpg,american_bulldog,dog,american_bulldog_186
data/oxford_pets/leonberger/leonberger_108.jpg,leonberger,dog,leonberger_108
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_154.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_154
data/oxford_pets/japanese_chin/japanese_chin_155.jpg,japanese_chin,dog,japanese_chin_155
data/oxford_pets/sphynx/Sphynx_176.jpg,sphynx,cat,Sphynx_176
data/oxford_pets/boxer/boxer_130.jpg,boxer,dog,boxer_130
data/oxford_pets/leonberger/leonberger_163.jpg,leonberger,dog,leonberger_163
data/oxford_pets/shiba_inu/shiba_inu_146.jpg,shiba_inu,dog,shiba_inu_146
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_124.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_124
data/oxford_pets/siamese/Siamese_139.jpg,siamese,cat,Siamese_139
data/oxford_pets/ragdoll/Ragdoll_173.jpg,ragdoll,cat,Ragdoll_173
data/oxford_pets/leonberger/leonberger_186.jpg,leonberger,dog,leonberger_186
data/oxford_pets/maine_coon/Maine_Coon_145.jpg,maine_coon,cat,Maine_Coon_145
data/oxford_pets/keeshond/keeshond_115.jpg,keeshond,dog,keeshond_115
data/oxford_pets/german_shorthaired/german_shorthaired_142.jpg,german_shorthaired,dog,german_shorthaired_142
data/oxford_pets/bengal/Bengal_156.jpg,bengal,cat,Bengal_156
data/oxford_pets/saint_bernard/saint_bernard_145.jpg,saint_bernard,dog,saint_bernard_145
data/oxford_pets/abyssinian/Abyssinian_176.jpg,abyssinian,cat,Abyssinian_176
data/oxford_pets/miniature_pinscher/miniature_pinscher_126.jpg,miniature_pinscher,dog,miniature_pinscher_126
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_158.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_158
data/oxford_pets/chihuahua/chihuahua_154.jpg,chihuahua,dog,chihuahua_154
data/oxford_pets/leonberger/leonberger_120.jpg,leonberger,dog,leonberger_120
data/oxford_pets/persian/Persian_189.jpg,persian,cat,Persian_189
data/oxford_pets/sphynx/Sphynx_174.jpg,sphynx,cat,Sphynx_174
data/oxford_pets/newfoundland/newfoundland_160.jpg,newfoundland,dog,newfoundland_160
data/oxford_pets/wheaten_terrier/wheaten_terrier_190.jpg,wheaten_terrier,dog,wheaten_terrier_190
data/oxford_pets/basset_hound/basset_hound_175.jpg,basset_hound,dog,basset_hound_175
data/oxford_pets/siamese/Siamese_127.jpg,siamese,cat,Siamese_127
data/oxford_pets/newfoundland/newfoundland_10.jpg,newfoundland,dog,newfoundland_10
data/oxford_pets/scottish_terrier/scottish_terrier_109.jpg,scottish_terrier,dog,scottish_terrier_109
data/oxford_pets/havanese/havanese_130.jpg,havanese,dog,havanese_130
data/oxford_pets/ragdoll/Ragdoll_175.jpg,ragdoll,cat,Ragdoll_175
data/oxford_pets/great_pyrenees/great_pyrenees_168.jpg,great_pyrenees,dog,great_pyrenees_168
data/oxford_pets/american_bulldog/american_bulldog_151.jpg,american_bulldog,dog,american_bulldog_151
data/oxford_pets/american_bulldog/american_bulldog_179.jpg,american_bulldog,dog,american_bulldog_179
data/oxford_pets/abyssinian/Abyssinian_165.jpg,abyssinian,cat,Abyssinian_165
data/oxford_pets/newfoundland/newfoundland_145.jpg,newfoundland,dog,newfoundland_145
data/oxford_pets/sphynx/Sphynx_144.jpg,sphynx,cat,Sphynx_144
data/oxford_pets/miniature_pinscher/miniature_pinscher_135.jpg,miniature_pinscher,dog,miniature_pinscher_135
data/oxford_pets/boxer/boxer_136.jpg,boxer,dog,boxer_136
data/oxford_pets/birman/Birman_115.jpg,birman,cat,Birman_115
data/oxford_pets/basset_hound/basset_hound_141.jpg,basset_hound,dog,basset_hound_141
data/oxford_pets/american_bulldog/american_bulldog_109.jpg,american_bulldog,dog,american_bulldog_109
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_189.jpg,yorkshire_terrier,dog,yorkshire_terrier_189
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_169.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_169
data/oxford_pets/boxer/boxer_107.jpg,boxer,dog,boxer_107
data/oxford_pets/birman/Birman_161.jpg,birman,cat,Birman_161
data/oxford_pets/leonberger/leonberger_131.jpg,leonberger,dog,leonberger_131
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_172.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_172
data/oxford_pets/wheaten_terrier/wheaten_terrier_162.jpg,wheaten_terrier,dog,wheaten_terrier_162
data/oxford_pets/german_shorthaired/german_shorthaired_131.jpg,german_shorthaired,dog,german_shorthaired_131
data/oxford_pets/egyptian_mau/Egyptian_Mau_193.jpg,egyptian_mau,cat,Egyptian_Mau_193
data/oxford_pets/havanese/havanese_155.jpg,havanese,dog,havanese_155
data/oxford_pets/shiba_inu/shiba_inu_117.jpg,shiba_inu,dog,shiba_inu_117
data/oxford_pets/havanese/havanese_111.jpg,havanese,dog,havanese_111
data/oxford_pets/basset_hound/basset_hound_137.jpg,basset_hound,dog,basset_hound_137
data/oxford_pets/persian/Persian_217.jpg,persian,cat,Persian_217
data/oxford_pets/scottish_terrier/scottish_terrier_111.jpg,scottish_terrier,dog,scottish_terrier_111
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_107.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_107
data/oxford_pets/american_bulldog/american_bulldog_135.jpg,american_bulldog,dog,american_bulldog_135
data/oxford_pets/chihuahua/chihuahua_141.jpg,chihuahua,dog,chihuahua_141
data/oxford_pets/siamese/Siamese_129.jpg,siamese,cat,Siamese_129
data/oxford_pets/havanese/havanese_121.jpg,havanese,dog,havanese_121
data/oxford_pets/basset_hound/basset_hound_129.jpg,basset_hound,dog,basset_hound_129
data/oxford_pets/basset_hound/basset_hound_139.jpg,basset_hound,dog,basset_hound_139
data/oxford_pets/wheaten_terrier/wheaten_terrier_109.jpg,wheaten_terrier,dog,wheaten_terrier_109
data/oxford_pets/persian/Persian_195.jpg,persian,cat,Persian_195
data/oxford_pets/sphynx/Sphynx_185.jpg,sphynx,cat,Sphynx_185
data/oxford_pets/keeshond/keeshond_105.jpg,keeshond,dog,keeshond_105
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_11.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_11
data/oxford_pets/boxer/boxer_169.jpg,boxer,dog,boxer_169
data/oxford_pets/saint_bernard/saint_bernard_175.jpg,saint_bernard,dog,saint_bernard_175
data/oxford_pets/abyssinian/Abyssinian_122.jpg,abyssinian,cat,Abyssinian_122
data/oxford_pets/samoyed/samoyed_156.jpg,samoyed,dog,samoyed_156
data/oxford_pets/miniature_pinscher/miniature_pinscher_13.jpg,miniature_pinscher,dog,miniature_pinscher_13
data/oxford_pets/miniature_pinscher/miniature_pinscher_164.jpg,miniature_pinscher,dog,miniature_pinscher_164
data/oxford_pets/siamese/Siamese_154.jpg,siamese,cat,Siamese_154
data/oxford_pets/saint_bernard/saint_bernard_134.jpg,saint_bernard,dog,saint_bernard_134
data/oxford_pets/miniature_pinscher/miniature_pinscher_147.jpg,miniature_pinscher,dog,miniature_pinscher_147
data/oxford_pets/ragdoll/Ragdoll_115.jpg,ragdoll,cat,Ragdoll_115
data/oxford_pets/siamese/Siamese_198.jpg,siamese,cat,Siamese_198
data/oxford_pets/beagle/beagle_162.jpg,beagle,dog,beagle_162
data/oxford_pets/shiba_inu/shiba_inu_156.jpg,shiba_inu,dog,shiba_inu_156
data/oxford_pets/pug/pug_17.jpg,pug,dog,pug_17
data/oxford_pets/russian_blue/Russian_Blue_182.jpg,russian_blue,cat,Russian_Blue_182
data/oxford_pets/newfoundland/newfoundland_179.jpg,newfoundland,dog,newfoundland_179
data/oxford_pets/boxer/boxer_180.jpg,boxer,dog,boxer_180
data/oxford_pets/bombay/Bombay_163.jpg,bombay,cat,Bombay_163
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_147.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_147
data/oxford_pets/persian/Persian_10.jpg,persian,cat,Persian_10
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_171.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_171
data/oxford_pets/bengal/Bengal_147.jpg,bengal,cat,Bengal_147
data/oxford_pets/egyptian_mau/Egyptian_Mau_176.jpg,egyptian_mau,cat,Egyptian_Mau_176
data/oxford_pets/english_setter/english_setter_176.jpg,english_setter,dog,english_setter_176
data/oxford_pets/miniature_pinscher/miniature_pinscher_123.jpg,miniature_pinscher,dog,miniature_pinscher_123
data/oxford_pets/bengal/Bengal_102.jpg,bengal,cat,Bengal_102
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_137.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_137
data/oxford_pets/pug/pug_164.jpg,pug,dog,pug_164
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_102.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_102
data/oxford_pets/egyptian_mau/Egyptian_Mau_101.jpg,egyptian_mau,cat,Egyptian_Mau_101
data/oxford_pets/british_shorthair/British_Shorthair_175.jpg,british_shorthair,cat,British_Shorthair_175
data/oxford_pets/shiba_inu/shiba_inu_192.jpg,shiba_inu,dog,shiba_inu_192
data/oxford_pets/great_pyrenees/great_pyrenees_158.jpg,great_pyrenees,dog,great_pyrenees_158
data/oxford_pets/keeshond/keeshond_12.jpg,keeshond,dog,keeshond_12
data/oxford_pets/basset_hound/basset_hound_171.jpg,basset_hound,dog,basset_hound_171
data/oxford_pets/basset_hound/basset_hound_144.jpg,basset_hound,dog,basset_hound_144
data/oxford_pets/maine_coon/Maine_Coon_140.jpg,maine_coon,cat,Maine_Coon_140
data/oxford_pets/bengal/Bengal_186.jpg,bengal,cat,Bengal_186
data/oxford_pets/egyptian_mau/Egyptian_Mau_104.jpg,egyptian_mau,cat,Egyptian_Mau_104
data/oxford_pets/persian/Persian_12.jpg,persian,cat,Persian_12
data/oxford_pets/boxer/boxer_121.jpg,boxer,dog,boxer_121
data/oxford_pets/beagle/beagle_193.jpg,beagle,dog,beagle_193
data/oxford_pets/british_shorthair/British_Shorthair_178.jpg,british_shorthair,cat,British_Shorthair_178
data/oxford_pets/bombay/Bombay_162.jpg,bombay,cat,Bombay_162
data/oxford_pets/siamese/Siamese_195.jpg,siamese,cat,Siamese_195
data/oxford_pets/wheaten_terrier/wheaten_terrier_149.jpg,wheaten_terrier,dog,wheaten_terrier_149
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_174.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_174
data/oxford_pets/ragdoll/Ragdoll_138.jpg,ragdoll,cat,Ragdoll_138
data/oxford_pets/saint_bernard/saint_bernard_135.jpg,saint_bernard,dog,saint_bernard_135
data/oxford_pets/bombay/Bombay_171.jpg,bombay,cat,Bombay_171
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_116.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_116
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_190.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_190
data/oxford_pets/bengal/Bengal_171.jpg,bengal,cat,Bengal_171
data/oxford_pets/american_bulldog/american_bulldog_136.jpg,american_bulldog,dog,american_bulldog_136
data/oxford_pets/leonberger/leonberger_100.jpg,leonberger,dog,leonberger_100
data/oxford_pets/english_setter/english_setter_159.jpg,english_setter,dog,english_setter_159
data/oxford_pets/beagle/beagle_169.jpg,beagle,dog,beagle_169
data/oxford_pets/maine_coon/Maine_Coon_195.jpg,maine_coon,cat,Maine_Coon_195
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_153.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_153
data/oxford_pets/bombay/Bombay_102.jpg,bombay,cat,Bombay_102
data/oxford_pets/maine_coon/Maine_Coon_104.jpg,maine_coon,cat,Maine_Coon_104
data/oxford_pets/bengal/Bengal_172.jpg,bengal,cat,Bengal_172
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_131.jpg,yorkshire_terrier,dog,yorkshire_terrier_131
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_131.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_131
data/oxford_pets/british_shorthair/British_Shorthair_174.jpg,british_shorthair,cat,British_Shorthair_174
data/oxford_pets/beagle/beagle_133.jpg,beagle,dog,beagle_133
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_180.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_180
data/oxford_pets/english_cocker_spaniel/english_cocker_spaniel_170.jpg,english_cocker_spaniel,dog,english_cocker_spaniel_170
data/oxford_pets/bengal/Bengal_142.jpg,bengal,cat,Bengal_142
data/oxford_pets/russian_blue/Russian_Blue_157.jpg,russian_blue,cat,Russian_Blue_157
data/oxford_pets/bombay/Bombay_184.jpg,bombay,cat,Bombay_184
data/oxford_pets/beagle/beagle_161.jpg,beagle,dog,beagle_161
data/oxford_pets/english_setter/english_setter_182.jpg,english_setter,dog,english_setter_182
data/oxford_pets/sphynx/Sphynx_124.jpg,sphynx,cat,Sphynx_124
data/oxford_pets/birman/Birman_126.jpg,birman,cat,Birman_126
data/oxford_pets/basset_hound/basset_hound_188.jpg,basset_hound,dog,basset_hound_188
data/oxford_pets/yorkshire_terrier/yorkshire_terrier_159.jpg,yorkshire_terrier,dog,yorkshire_terrier_159
data/oxford_pets/leonberger/leonberger_13.jpg,leonberger,dog,leonberger_13
data/oxford_pets/persian/Persian_19.jpg,persian,cat,Persian_19
data/oxford_pets/ragdoll/Ragdoll_126.jpg,ragdoll,cat,Ragdoll_126
data/oxford_pets/egyptian_mau/Egyptian_Mau_112.jpg,egyptian_mau,cat,Egyptian_Mau_112
data/oxford_pets/russian_blue/Russian_Blue_198.jpg,russian_blue,cat,Russian_Blue_198
data/oxford_pets/siamese/Siamese_155.jpg,siamese,cat,Siamese_155
data/oxford_pets/shiba_inu/shiba_inu_110.jpg,shiba_inu,dog,shiba_inu_110
data/oxford_pets/pomeranian/pomeranian_151.jpg,pomeranian,dog,pomeranian_151
data/oxford_pets/persian/Persian_191.jpg,persian,cat,Persian_191
data/oxford_pets/russian_blue/Russian_Blue_12.jpg,russian_blue,cat,Russian_Blue_12
data/oxford_pets/ragdoll/Ragdoll_201.jpg,ragdoll,cat,Ragdoll_201
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_151.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_151
data/oxford_pets/great_pyrenees/great_pyrenees_100.jpg,great_pyrenees,dog,great_pyrenees_100
data/oxford_pets/newfoundland/newfoundland_136.jpg,newfoundland,dog,newfoundland_136
data/oxford_pets/maine_coon/Maine_Coon_176.jpg,maine_coon,cat,Maine_Coon_176
data/oxford_pets/samoyed/samoyed_110.jpg,samoyed,dog,samoyed_110
data/oxford_pets/persian/Persian_18.jpg,persian,cat,Persian_18
data/oxford_pets/siamese/Siamese_131.jpg,siamese,cat,Siamese_131
data/oxford_pets/american_bulldog/american_bulldog_198.jpg,american_bulldog,dog,american_bulldog_198
data/oxford_pets/english_setter/english_setter_110.jpg,english_setter,dog,english_setter_110
data/oxford_pets/american_pit_bull_terrier/american_pit_bull_terrier_139.jpg,american_pit_bull_terrier,dog,american_pit_bull_terrier_139
data/oxford_pets/great_pyrenees/great_pyrenees_12.jpg,great_pyrenees,dog,great_pyrenees_12
data/oxford_pets/bombay/Bombay_169.jpg,bombay,cat,Bombay_169
data/oxford_pets/bengal/Bengal_135.jpg,bengal,cat,Bengal_135
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_14.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_14
data/oxford_pets/samoyed/samoyed_109.jpg,samoyed,dog,samoyed_109
data/oxford_pets/pug/pug_127.jpg,pug,dog,pug_127
data/oxford_pets/abyssinian/Abyssinian_17.jpg,abyssinian,cat,Abyssinian_17
data/oxford_pets/british_shorthair/British_Shorthair_116.jpg,british_shorthair,cat,British_Shorthair_116
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_125.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_125
data/oxford_pets/miniature_pinscher/miniature_pinscher_148.jpg,miniature_pinscher,dog,miniature_pinscher_148
data/oxford_pets/siamese/Siamese_191.jpg,siamese,cat,Siamese_191
data/oxford_pets/beagle/beagle_189.jpg,beagle,dog,beagle_189
data/oxford_pets/bombay/Bombay_141.jpg,bombay,cat,Bombay_141
data/oxford_pets/saint_bernard/saint_bernard_109.jpg,saint_bernard,dog,saint_bernard_109
data/oxford_pets/staffordshire_bull_terrier/staffordshire_bull_terrier_180.jpg,staffordshire_bull_terrier,dog,staffordshire_bull_terrier_180
data/oxford_pets/great_pyrenees/great_pyrenees_176.jpg,great_pyrenees,dog,great_pyrenees_176
data/oxford_pets/birman/Birman_121.jpg,birman,cat,Birman_121
data/oxford_pets/newfoundland/newfoundland_14.jpg,newfoundland,dog,newfoundland_14
data/oxford_pets/sphynx/Sphynx_110.jpg,sphynx,cat,Sphynx_110
data/oxford_pets/english_setter/english_setter_179.jpg,english_setter,dog,english_setter_179
data/oxford_pets/bombay/Bombay_153.jpg,bombay,cat,Bombay_153
