image_id,breed,coarse,severity,drift,fine_pred,fine_correct,coarse_pred,coarse_correct,error_type
Russian_Blue_13,russian_blue,cat,0.9,0.0437,russian_blue,True,cat,True,correct
Russian_Blue_13,russian_blue,cat,1.0,0.0427,russian_blue,True,cat,True,correct
keeshond_128,keeshond,dog,0.0,0.0,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.1,0.0286,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.2,0.0471,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.3,0.0524,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.4,0.0657,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.5,0.0791,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.6,0.0741,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.7,0.0923,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.8,0.0732,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,0.9,0.0983,keeshond,True,dog,True,correct
keeshond_128,keeshond,dog,1.0,0.11,keeshond,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.0,0.0,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.1,0.0261,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.2,0.0258,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.3,0.0477,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.4,0.0397,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.5,0.0628,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.6,0.0546,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.7,0.0586,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.8,0.0883,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,0.9,0.0755,japanese_chin,True,dog,True,correct
japanese_chin_144,japanese_chin,dog,1.0,0.1004,japanese_chin,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.0,0.0,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.1,0.045,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.2,0.0504,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.3,0.0591,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.4,0.0708,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.5,0.0758,beagle,False,dog,True,within_superclass
saint_bernard_116,saint_bernard,dog,0.6,0.0778,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.7,0.0932,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.8,0.0983,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,0.9,0.1108,saint_bernard,True,dog,True,correct
saint_bernard_116,saint_bernard,dog,1.0,0.1089,saint_bernard,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.0,0.0,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.1,0.0538,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.2,0.0508,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.3,0.058,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.4,0.0806,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.5,0.0593,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.6,0.066,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.7,0.0709,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.8,0.1073,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,0.9,0.0752,japanese_chin,True,dog,True,correct
japanese_chin_128,japanese_chin,dog,1.0,0.0903,japanese_chin,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.0,0.0,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.1,0.0606,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.2,0.0401,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.3,0.0538,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.4,0.0534,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.5,0.0667,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.6,0.0663,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.7,0.0655,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.8,0.0801,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,0.9,0.088,shiba_inu,True,dog,True,correct
shiba_inu_109,shiba_inu,dog,1.0,0.0853,shiba_inu,True,dog,True,correct
British_Shorthair_107,british_shorthair,cat,0.0,0.0,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.1,0.0227,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.2,0.0499,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.3,0.0509,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.4,0.0703,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.5,0.0689,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.6,0.0932,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.7,0.1082,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.8,0.1116,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,0.9,0.1375,british_shorthair,True,cat,True,correct
British_Shorthair_107,british_shorthair,cat,1.0,0.1803,british_shorthair,True,cat,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.0,0.0,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.1,0.013,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.2,0.0229,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.3,0.0321,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.4,0.0544,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.5,0.0579,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.6,0.0607,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.7,0.0813,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.8,0.0877,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,0.9,0.1086,wheaten_terrier,True,dog,True,correct
wheaten_terrier_165,wheaten_terrier,dog,1.0,0.1152,wheaten_terrier,True,dog,True,correct
leonberger_135,leonberger,dog,0.0,0.0,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.1,0.0293,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.2,0.0401,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.3,0.0527,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.4,0.0509,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.5,0.0782,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.6,0.0816,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.7,0.0999,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.8,0.1039,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,0.9,0.1147,leonberger,True,dog,True,correct
leonberger_135,leonberger,dog,1.0,0.1252,leonberger,True,dog,True,correct
Ragdoll_113,ragdoll,cat,0.0,0.0,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.1,0.0195,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.2,0.041,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.3,0.0464,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.4,0.0531,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.5,0.0695,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.6,0.0745,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.7,0.0874,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.8,0.1031,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,0.9,0.0965,birman,False,cat,True,within_superclass
Ragdoll_113,ragdoll,cat,1.0,0.1075,birman,False,cat,True,within_superclass
Sphynx_119,sphynx,cat,0.0,0.0,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.1,0.0745,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.2,0.0769,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.3,0.0921,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.4,0.0946,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.5,0.1078,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.6,0.0941,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.7,0.0861,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.8,0.1209,sphynx,True,cat,True,correct
Sphynx_119,sphynx,cat,0.9,0.1142,abyssinian,False,cat,True,within_superclass
Sphynx_119,sphynx,cat,1.0,0.133,abyssinian,False,cat,True,within_superclass
boxer_143,boxer,dog,0.0,0.0,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.1,0.0265,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.2,0.0335,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.3,0.0424,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.4,0.0531,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.5,0.0556,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.6,0.0529,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.7,0.0707,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.8,0.0694,boxer,True,dog,True,correct
boxer_143,boxer,dog,0.9,0.0858,boxer,True,dog,True,correct
boxer_143,boxer,dog,1.0,0.1005,boxer,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.0,0.0,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.1,0.0521,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.2,0.0706,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.3,0.0843,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.4,0.076,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.5,0.0922,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.6,0.1172,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.7,0.1229,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.8,0.1327,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,0.9,0.1931,chihuahua,True,dog,True,correct
chihuahua_131,chihuahua,dog,1.0,0.1793,chihuahua,True,dog,True,correct
British_Shorthair_187,british_shorthair,cat,0.0,0.0,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.1,0.0405,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.2,0.0506,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.3,0.0703,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.4,0.1074,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.5,0.1077,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.6,0.1092,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.7,0.1375,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.8,0.1559,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,0.9,0.1758,british_shorthair,True,cat,True,correct
British_Shorthair_187,british_shorthair,cat,1.0,0.1696,british_shorthair,True,cat,True,correct
samoyed_139,samoyed,dog,0.0,0.0,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.1,0.0097,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.2,0.0219,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.3,0.0225,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.4,0.0294,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.5,0.0319,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.6,0.0352,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.7,0.0383,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.8,0.0617,samoyed,True,dog,True,correct
samoyed_139,samoyed,dog,0.9,0.0643,pomeranian,False,dog,True,within_superclass
samoyed_139,samoyed,dog,1.0,0.0837,samoyed,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.0,0.0,english_setter,False,dog,True,within_superclass
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.1,0.043,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.2,0.0367,english_setter,False,dog,True,within_superclass
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.3,0.0484,english_setter,False,dog,True,within_superclass
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.4,0.0571,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.5,0.0733,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.6,0.0742,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.7,0.085,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.8,0.0839,english_cocker_spaniel,True,dog,True,correct
english_cocker_spaniel_16,english_cocker_spaniel,dog,0.9,0.0827,wheaten_terrier,False,dog,True,within_superclass
english_cocker_spaniel_16,english_cocker_spaniel,dog,1.0,0.1023,wheaten_terrier,False,dog,True,within_superclass
Siamese_160,siamese,cat,0.0,0.0,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.1,0.0173,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.2,0.0289,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.3,0.0423,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.4,0.052,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.5,0.0682,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.6,0.0745,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.7,0.0851,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.8,0.1203,siamese,True,cat,True,correct
Siamese_160,siamese,cat,0.9,0.1052,siamese,True,cat,True,correct
Siamese_160,siamese,cat,1.0,0.1068,siamese,True,cat,True,correct
scottish_terrier_103,scottish_terrier,dog,0.0,0.0,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.1,0.0252,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.2,0.0223,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.3,0.0285,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.4,0.055,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.5,0.0486,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.6,0.0638,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.7,0.0794,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.8,0.0733,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,0.9,0.0852,scottish_terrier,True,dog,True,correct
scottish_terrier_103,scottish_terrier,dog,1.0,0.1243,scottish_terrier,True,dog,True,correct
havanese_174,havanese,dog,0.0,0.0,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.1,0.0428,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.2,0.0213,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.3,0.0447,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.4,0.0509,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.5,0.0491,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.6,0.0678,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.7,0.0444,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.8,0.0552,havanese,True,dog,True,correct
havanese_174,havanese,dog,0.9,0.0636,havanese,True,dog,True,correct
havanese_174,havanese,dog,1.0,0.0566,havanese,True,dog,True,correct
Russian_Blue_123,russian_blue,cat,0.0,0.0,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.1,0.0291,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.2,0.0423,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.3,0.0498,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.4,0.079,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.5,0.078,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.6,0.0822,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.7,0.0856,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.8,0.1004,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,0.9,0.0954,russian_blue,True,cat,True,correct
Russian_Blue_123,russian_blue,cat,1.0,0.0939,russian_blue,True,cat,True,correct
english_setter_132,english_setter,dog,0.0,0.0,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.1,0.0458,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.2,0.0284,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.3,0.0415,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.4,0.052,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.5,0.0577,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.6,0.074,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.7,0.07,german_shorthaired,False,dog,True,within_superclass
english_setter_132,english_setter,dog,0.8,0.0793,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,0.9,0.0796,english_setter,True,dog,True,correct
english_setter_132,english_setter,dog,1.0,0.0931,german_shorthaired,False,dog,True,within_superclass
shiba_inu_115,shiba_inu,dog,0.0,0.0,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.1,0.0357,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.2,0.031,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.3,0.0377,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.4,0.0518,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.5,0.056,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.6,0.0671,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.7,0.0839,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.8,0.0965,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,0.9,0.1026,shiba_inu,True,dog,True,correct
shiba_inu_115,shiba_inu,dog,1.0,0.1033,shiba_inu,True,dog,True,correct
english_setter_152,english_setter,dog,0.0,0.0,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.1,0.0155,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.2,0.0181,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.3,0.0239,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.4,0.0314,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.5,0.0317,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.6,0.0642,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.7,0.0768,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.8,0.0532,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,0.9,0.0585,english_setter,True,dog,True,correct
english_setter_152,english_setter,dog,1.0,0.0976,english_setter,True,dog,True,correct
Bengal_10,bengal,cat,0.0,0.0,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.1,0.0504,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.2,0.0443,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.3,0.0539,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.4,0.0653,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.5,0.0747,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.6,0.0825,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.7,0.0877,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.8,0.1042,bengal,True,cat,True,correct
Bengal_10,bengal,cat,0.9,0.1063,bengal,True,cat,True,correct
Bengal_10,bengal,cat,1.0,0.1206,bengal,True,cat,True,correct
Birman_110,birman,cat,0.0,0.0,birman,True,cat,True,correct
Birman_110,birman,cat,0.1,0.0262,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.2,0.0324,birman,True,cat,True,correct
Birman_110,birman,cat,0.3,0.0425,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.4,0.0459,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.5,0.0524,birman,True,cat,True,correct
Birman_110,birman,cat,0.6,0.0598,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.7,0.0788,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.8,0.0896,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,0.9,0.0937,ragdoll,False,cat,True,within_superclass
Birman_110,birman,cat,1.0,0.1142,ragdoll,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.0,0.0,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.1,0.0108,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.2,0.0193,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.3,0.0251,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.4,0.0445,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.5,0.0637,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.6,0.0583,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.7,0.0651,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.8,0.0887,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,0.9,0.0979,birman,False,cat,True,within_superclass
Ragdoll_10,ragdoll,cat,1.0,0.0986,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.0,0.0,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.1,0.0353,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.2,0.0524,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.3,0.0502,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.4,0.0602,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.5,0.0805,birman,False,cat,True,within_superclass
Persian_121,persian,cat,0.6,0.0867,british_shorthair,False,cat,True,within_superclass
Persian_121,persian,cat,0.7,0.0897,persian,True,cat,True,correct
Persian_121,persian,cat,0.8,0.1214,persian,True,cat,True,correct
Persian_121,persian,cat,0.9,0.1356,birman,False,cat,True,within_superclass
Persian_121,persian,cat,1.0,0.1296,birman,False,cat,True,within_superclass
german_shorthaired_159,german_shorthaired,dog,0.0,0.0,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.1,0.0241,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.2,0.0405,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.3,0.0464,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.4,0.0662,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.5,0.0727,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.6,0.0747,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.7,0.0854,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.8,0.1024,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,0.9,0.0962,german_shorthaired,True,dog,True,correct
german_shorthaired_159,german_shorthaired,dog,1.0,0.0988,german_shorthaired,True,dog,True,correct
Ragdoll_118,ragdoll,cat,0.0,0.0,persian,False,cat,True,within_superclass
Ragdoll_118,ragdoll,cat,0.1,0.0299,persian,False,cat,True,within_superclass
Ragdoll_118,ragdoll,cat,0.2,0.0476,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,0.3,0.0485,maine_coon,False,cat,True,within_superclass
Ragdoll_118,ragdoll,cat,0.4,0.0603,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,0.5,0.0629,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,0.6,0.0675,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,0.7,0.0777,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,0.8,0.0699,persian,False,cat,True,within_superclass
Ragdoll_118,ragdoll,cat,0.9,0.0952,ragdoll,True,cat,True,correct
Ragdoll_118,ragdoll,cat,1.0,0.0987,ragdoll,True,cat,True,correct
great_pyrenees_137,great_pyrenees,dog,0.0,0.0,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.1,0.03,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.2,0.0267,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.3,0.0441,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.4,0.0766,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.5,0.0742,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.6,0.0771,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.7,0.089,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.8,0.0877,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,0.9,0.1058,great_pyrenees,True,dog,True,correct
great_pyrenees_137,great_pyrenees,dog,1.0,0.1012,great_pyrenees,True,dog,True,correct
Persian_100,persian,cat,0.0,0.0,birman,False,cat,True,within_superclass
Persian_100,persian,cat,0.1,0.0338,persian,True,cat,True,correct
Persian_100,persian,cat,0.2,0.0367,british_shorthair,False,cat,True,within_superclass
Persian_100,persian,cat,0.3,0.0426,british_shorthair,False,cat,True,within_superclass
Persian_100,persian,cat,0.4,0.0655,british_shorthair,False,cat,True,within_superclass
Persian_100,persian,cat,0.5,0.0641,british_shorthair,False,cat,True,within_superclass
